SIMC_id;rodzaj;nazwa;czy_samodzielna;liczba_adresow;liczba_mieszkancow;powierzchnia;zageszczenie_ludnosci
475097;wieś;Borek;True;14;55;1714597.72;0.003207749512229609
753751;osada;Borek;True;4;15;149038.17;0.010064535816562964
766883;osada leśna;Borek;True;1;0;10313.99;0.0
470332;wieś;Borki;True;19;181;7194844.62;0.002515690185954287
477630;przysiółek osady;Borki;False;5;18;1329525.36;0.0013538666159779004
761466;osada wsi;Borki;False;2;6;694680.33;0.0008637066202810148
770577;wieś;Borki;True;82;116;11515954.69;0.0010072981626154697
762537;osada;Borki;True;3;15;2297277.56;0.0006529467862821069
756198;wieś;Borki;True;14;62;1666206.99;0.003721026281374561
765346;osada;Borki;True;11;97;5481224.6;0.001769677527901338
764157;wieś;Borki;True;24;365;12221324.62;0.002986582971560083
518317;wieś;Borki Rozowskie;True;21;85;2726528.97;0.0031175168478037476
470355;wieś;Borki Sędrowskie;True;9;11;1830939.44;0.0006007844803430528
490174;wieś;Borki Wielbarskie;True;15;55;6018347.17;0.0009138721719837242
471484;wieś;Borki Wielkie;True;81;306;8882324.17;0.003445044271560289
760136;osada;Borkowiny;True;20;142;4869162.03;0.002916312891727696
158008;wieś;Bornice;True;38;136;6037630.98;0.0022525391242112646
154861;wieś;Bornity;True;27;98;13822631.47;0.0007089822239180337
487841;wieś;Borowe;True;147;109;8398869.15;0.0012977937631044054
154878;wieś;Borowiec;True;5;18;2806516.34;0.0006413645181199979
487858;wieś;Borowski Las;True;18;56;7885893.38;0.0007101287996363958
483725;wieś;Borowy Młyn;True;8;19;1680159.81;0.0011308448093398924
118061;osada leśna;Borówno;True;1;5;28126.49;0.01777683600051055
488705;przysiółek osady;Pieczarki;False;9;5;1071470.29;0.0004666484966186043
487321;wieś;Boryty;True;5;19;1162744.82;0.0016340644716869176
759535;wieś;Borzymy;True;60;430;8944423.67;0.00480746458200811
154192;wieś;Borzynowo;True;59;141;9859502.48;0.0014300924441777714
758406;osada;Botkuny;True;31;131;9228908.02;0.0014194528726053986
471515;wieś;Botowo;True;51;234;6861754.59;0.003410206484811052
482973;wieś;Boża Wólka;True;21;54;3293873.36;0.0016394072903883593
482996;wieś;Boże;True;64;464;17614378.25;0.0026342116276514044
483004;osada;Boże Małe;True;4;29;1619963.8;0.0017901634592081626
482401;wieś;Bożęcin;True;44;261;12310339.8;0.0021201689331110094
476518;wieś;Brajniki;True;98;89;7025302.59;0.0012668493471965883
482418;wieś;Bramka;True;130;483;15356683.29;0.0031452104004418783
847073;wieś;Bratian;True;417;1535;18467588.3;0.008311859540425211
845536;wieś;Bratuszewo;True;45;206;5730691.69;0.0035946795106682836
472905;wieś;Brąswałd;True;140;387;12030935.77;0.0032167073900021327
471521;wieś;Bredynki;True;113;438;10341479.56;0.004235370746117879
485960;wieś;Brejdyny;True;87;355;10458810.48;0.0033942674521051266
116381;wieś;Brodowo;True;65;216;12196483.12;0.0017710023280875086
756330;przysiółek wsi;Brodowo;False;6;9;2210538.44;0.0004071406240734723
483010;osada;Brodzikowo;True;6;38;2278330.57;0.0016678879044317086
152796;kolonia;Bronikowo;True;13;30;2058859.64;0.0014571173001380513
758441;osada;Bronisze;True;27;76;1389753.75;0.0054685947060765265
152840;kolonia;Broniszewo;True;4;17;620003.36;0.0027419206244301644
159255;wieś;Bronki;True;6;23;5748379.65;0.00040011275177344975
158014;osada;Bronowo;True;50;206;9292262.57;0.002216898182204509
479221;wieś;Browina;True;16;40;6247120.53;0.000640294993636052
761503;wieś;Brożówka;True;62;144;7161094.99;0.0020108656595267424
486882;wieś;Bruchwałd;True;6;15;1636383.7;0.0009166554274526201
152098;wieś;Brudzędy;True;37;170;3902680.21;0.004355980783780386
158020;wieś;Brusiny;True;18;90;4415109.39;0.002038454589683451
158161;osada;Brusiny Małe;True;3;2;304940.62;0.0006558653943839951
117914;wieś;Bryńsk;True;148;430;10189186.35;0.004220160327129555
117920;wieś;Bryńsk Szlachecki;True;4;18;11478998.61;0.00015680810331590415
148317;osada;Brzeszczyny;True;30;239;8326710.62;0.002870281085858127
158971;wieś;Brzezina;True;10;39;5625268.02;0.0006933002989606884
154200;wieś;Brzeziny;True;19;44;1871794.12;0.002350685875645341
488310;osada;Brzeźnica;True;7;47;8347830.16;0.0005630205586262191
477877;część wsi;Brzeźnica;False;10;33;91262.54;0.03615941436650788
489627;osada;Brzeźno;True;4;22;4508754.64;0.0004879396142966875
483642;wieś;Brzeźno Łyńskie;True;37;17;6791981.03;0.00025029516314770974
472319;wieś;Brzeźno Mazurskie;True;21;98;6321841.14;0.0015501813131609317
154884;wieś;Brzostki;True;11;42;4143751.03;0.0010135744086922135
470830;kolonia;Brzostkowo;True;2;29;1590611.18;0.0018231985518924873
845571;wieś;Brzozie Lubawskie;True;142;623;17081883.5;0.0036471387947353694
770933;wieś;Brzozowo;True;33;82;5637397.89;0.0014545718006787702
755365;wieś;Brzozówko;True;26;36;4905964.08;0.0007338007252592848
484908;wieś;Brzydowo;True;116;469;11411871.47;0.004109755365129432
489633;wieś;Brzydowo;True;76;475;17656320.87;0.0026902546883766504
756212;wieś;Buczki;True;101;89;5919162.79;0.0015035910171343674
154358;osada;Buczyniec;True;2;11;413867.59;0.0026578548950885474
155926;wieś;Buczyniec;True;18;86;7919587.45;0.0010859151507948814
155955;osada;Budki;True;7;44;1173528.22;0.003749377241222201
479652;osada;Budniki;True;8;49;1235587.99;0.003965723234328297
755371;wieś;Budry;True;122;357;10050566.38;0.0035520386265037534
755738;wieś;Budwiecie;True;26;73;31519292.57;0.0002316041828599962
481169;osada;Budwity;True;26;248;8161249.75;0.0030387502845382226
481175;osada;Budyty;True;7;15;305840.7;0.004904514016610608
755402;wieś;Budzewo;True;61;240;35774932.28;0.0006708608086846671
754118;kolonia;Budziska;True;16;41;1593203.92;0.0025734307758921407
482097;osada;Kukła;True;1;15;699509.55;0.0021443595730751635
483501;wieś;Budziska;True;23;108;5452080.93;0.001980895026809516
761532;osada wsi;Budziska Leśne;False;2;10;84630.25;0.011816105943205887
479669;wieś;Bugi;True;17;63;5219568.12;0.001206996413335439
483613;osada;Bujaki;True;2;30;975650.92;0.0030748702619990353
471691;osada;Bukowa Góra;True;1;5;2144633.81;0.0002331400342886509
473951;wieś;Bukowiec;True;76;239;10295593.52;0.002321381468059357
476211;osada;Bukowiec Wielki;True;11;50;1327345.65;0.0037669163265800438
470361;wieś;Bukowo;True;8;43;2583723.35;0.0016642648679859628
472911;wieś;Bukwałd;True;110;332;17359604.22;0.0019124859979094619
756235;osada;Buniaki;True;10;101;1656347.9;0.0060977527728323265
485470;osada;Buńki;True;2;11;282573.55;0.0038927918058855827
150225;wieś;Burdajny;True;30;64;4685402.25;0.001365944620870065
476524;wieś;Burdąg;True;160;380;14309173.39;0.0026556390760179333
470378;wieś;Burkarty;True;14;24;4857896.84;0.0004940409562093542
113419;wieś;Burkat;True;173;530;10911430.41;0.004857291666491965
113431;wieś;Bursz;True;5;57;3102380.56;0.0018372987742032523
487870;wieś;Burszewo;True;57;226;7697891.51;0.0029358688636545883
150739;wieś;Butowo;True;62;217;7620516.07;0.002847576174719621
486497;wieś;Butryny;True;102;386;10426881.35;0.0037019698128625965
478598;osada;Bykowo;True;30;167;3561119.62;0.004689536376764563
482016;wieś;Bynowo;True;56;257;6993234.6;0.0036749803874733446
758180;osada;Bystry;True;63;686;2765061.01;0.024809579156446895
490091;osada;Bystrz;True;51;148;379669.52;0.0389812698159178
480187;wieś;Byszwałd;True;177;636;11398231.26;0.005579813091105857
472667;wieś;Bzowiec;True;56;222;6828309.96;0.0032511705136478598
765352;wieś;Bzury;True;12;41;2047805.7;0.002002143074413749
469205;przysiółek osady;Cacki;False;1;14;1125302.1;0.0012441103593426154
767865;osada;Canki;True;11;124;4152573.17;0.002986100302719049
479385;osada;Cebulki;True;19;170;825858.88;0.02058463063326267
477618;przysiółek osady;Cegielnia;False;8;45;1796518.84;0.0025048443132385965
470384;kolonia;Ceglarki;True;7;18;190182.99;0.00946456883446832
472673;wieś;Cerkiewnik;True;158;433;13514225.92;0.0032040310896326945
486505;wieś;Chaberkowo;True;30;46;1276976.86;0.0036022579140549188
760159;wieś;Chełchy;True;18;53;3674235.78;0.0014424768352781106
770583;osada;Chełchy;True;17;200;7211516.82;0.002773341656020709
756241;wieś;Chełchy;True;47;355;8074808.59;0.004396389041836099
479830;osada;Chełm;True;4;8;1689163.6;0.0004736071745803663
487752;osada;Chełmiec;True;2;7;1424983.04;0.0004912339167208614
158037;wieś;Chełmżyca;True;22;95;1954784.83;0.004859869922358667
118003;osada;Chełsty;True;19;151;2911780.55;0.005185830367607889
763695;wieś;Chmielewo;True;18;56;10473825.61;0.000534666148599356
478606;osada;Chmielnik;True;6;66;1958697.1;0.0033695868544452333
490955;osada leśna;Nowe Chmielówko;True;1;0;828537.59;0.0
471739;wieś;Chmielówka;True;19;67;1787201.77;0.0037488772182673025
489863;wieś;Chochół;True;18;62;6127116.43;0.0010118952480881777
756258;osada;Chojniak;True;12;204;2417444.7;0.008438662526592646
488326;osada;Chojnica;True;8;113;4026071.99;0.0028067058979737718
482430;wieś;Chojnik;True;127;450;13212558.25;0.00340585064213435
158988;wieś;Chojnowo;True;45;197;16286937.81;0.0012095582502871973
116547;przysiółek wsi;Chorab;False;3;2;1196759.01;0.00016711802320168036
487887;wieś;Choszczewo;True;76;229;8759921.51;0.002614178674301843
486385;przysiółek wsi;Chostka;False;13;44;2094595.53;0.00210064422318327
847104;wieś;Chrośle;True;91;295;7391590.98;0.003991021700175298
155257;wieś;Chruściel;True;127;349;26396787.59;0.0013221305767229536
756264;wieś;Chruściele;True;229;494;5022869.88;0.009835014877988438
756270;wieś;Chrzanowo;True;201;165;2905102.66;0.0056796615924065135
480879;osada;Chudy Dwór;True;2;7;726857.57;0.0009630497485222587
153726;wieś;Chwalęcin;True;19;63;5695671.06;0.0011061032025258847
754733;wieś;Cibory;True;14;78;7123109.89;0.0010950273294183309
117950;wieś;Cibórz;True;65;383;17731335.99;0.0021600177235150345
760165;wieś;Cicha Wólka;True;17;59;3210343.0;0.0018378098539626449
484848;osada leśna;Cichogrąd;True;5;0;3897072.99;0.0
770590;osada;Cichy;True;27;274;4710584.0;0.005816688546473219
117995;wieś;Ciechanówko;True;16;43;11857989.98;0.00036262469501597606
148323;osada;Cielętnik;True;12;60;7492336.3;0.0008008182974915315
490180;wieś;Ciemna Dąbrowa;True;34;136;9415002.16;0.0014445031205388486
470390;osada;Ciemna Wola;True;7;74;5624776.03;0.0013156079389706828
149268;wieś;Cieplice;True;45;145;6022734.06;0.002407544456644994
756287;wieś;Ciernie;True;9;27;3281999.2;0.0008226693047335294
765435;osada;Ciernie;True;16;12;1182396.85;0.0010148876834372485
763703;wieś;Cierzpięty;True;40;168;9338534.23;0.001798997528544691
485977;wieś;Cierzpięty;True;92;149;8547654.41;0.0017431682757983662
764170;wieś;Ciesina;True;47;233;14176880.88;0.0016435208983712644
154890;wieś;Cieszęta;True;31;97;12861357.02;0.0007541972425550473
150219;wieś;Cieszyniec;True;5;14;1979367.61;0.0007072966097490097
771460;wieś;Cimochy;True;97;365;7617052.01;0.00479188010690766
771476;wieś;Cimoszki;True;32;108;8114383.79;0.0013309698283324606
762260;osada;Cimowo;True;3;2;214470.4;0.0009325296171406404
489870;wieś;Cis;True;16;66;2134461.48;0.0030921148316998435
