SIMC_id;powierzchnia_terenow_uprawnych;powierzchnia_terenow_zalesionych;stosunek_powierzchni_upraw;stosunek_powierzchni_lasow;budynekGospodarstwaRolnego;budynekZabytkowy;budynkiBiurowe;budynkiGarazy;budynkiHandlowoUslugowe;budynkiHoteli;budynkiKultuReligijnego;budynkiKulturyFizycznej;budynkiLacznosciDworcowITerminali;budynkiMieszkalneJednorodzinne;budynkiMuzeowIBibliotek;budynkiODwochMieszkaniach;budynkiOTrzechIWiecejMieszkaniach;budynkiPrzemyslowe;budynkiSzkolIInstytucjiBadawczych;budynkiSzpitaliIZakladowOpiekiMedycznej;budynkiZakwaterowaniaTurystycznegoPozostale;budynkiZbiorowegoZamieszkania;ogolnodostepneObiektyKulturalne;pozostaleBudynkiNiemieszkalne;zbiornikSilosIBudynkiMagazynowe
480230;43404115.2;1613428.3800000001;3.4806814648120534;0.12938474223448146;278;0;2;5;2;0;1;0;0;119;0;3;5;20;3;1;0;1;0;0;4
480247;42654511.51;582861.67;16.310592661453953;0.22287957219052906;22;0;1;4;0;0;0;0;0;9;0;1;4;0;0;0;0;0;0;0;0
480253;76273070.97;1174678.8;14.589700666400928;0.22469545087423984;123;0;1;0;1;0;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0
480260;30520085.17;833061.72;2.5261515170277637;0.06895262958913158;329;0;3;1;2;0;1;0;0;180;0;0;1;5;3;0;0;1;0;0;2
480276;43280899.97;;;;45;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;1;0;0
480282;42990673.75;2791252.7399999998;8.884354904473499;0.5768339457635062;41;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0
480299;43393107.97;5282164.85;11.604768775483935;1.4126275942395645;66;0;1;0;1;1;0;0;0;32;0;0;1;0;0;0;0;0;0;1;0
480307;20150983.7;127527.08;9.99304656765947;0.06324177856774478;50;0;0;0;0;0;0;0;0;24;0;0;0;1;0;0;0;0;0;0;0
480313;24321502.63;1381628.8399999999;21.940716967686523;1.2463838190425591;45;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;1;0;0
480320;70243543.78;3232215.07;6.291963113965976;0.2895209566951742;156;0;1;0;2;0;0;0;0;72;0;0;0;5;0;0;0;0;1;1;0
480336;32310503.1;1387298.56;3.6976844590696776;0.15876547355283188;89;0;0;7;0;2;1;0;0;87;0;0;6;1;0;0;0;0;1;0;4
480359;96855803.23;219465.0;10.083073428755169;0.0228471773114813;284;0;1;0;2;0;0;0;0;102;0;1;1;0;0;0;0;0;0;1;0
480365;65470910.76;20671916.86;14.864194633447882;4.693250667916824;70;0;2;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;1;0
480371;65233181.18;333671.47000000003;572.4324867104384;2.928025061193673;11;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0
480388;54920086.01;1092026.21;5.71555862788668;0.1136476702769077;268;0;3;0;6;0;1;0;0;152;0;0;1;1;2;1;0;1;0;0;3
480394;27342832.240000002;3527318.65;12.889075407582803;1.6627347038290268;22;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
480402;21055213.89;7224772.01;2.623199958976086;0.9001106205453785;144;0;2;3;1;1;0;0;2;93;0;0;1;7;0;0;0;0;0;0;3
480419;20193770.17;82016.62;9.88993483597929;0.04016778543277219;59;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0
480425;67273030.49;7750808.03;4.239618415962096;0.48846422144546525;443;0;3;2;5;1;1;0;0;236;0;1;2;5;1;1;0;1;0;0;3
480431;55322104.379999995;3249301.86;6.191457232970372;0.3636505467148154;213;0;2;0;1;0;1;0;0;82;0;0;0;0;1;0;0;0;0;0;5
480448;36608186.21;14459887.71;2.6223113907505713;1.0357882259828899;241;0;6;5;2;2;1;0;1;139;0;2;1;13;3;0;0;1;1;0;13
480454;5754951.14;11409821.120000001;0.831169293372169;1.6478841830468178;48;0;2;4;0;0;0;0;1;21;0;0;0;4;0;0;0;0;0;0;4
480460;17067668.77;3475702.46;3.677745126394301;0.7489451521071254;55;0;3;1;1;0;0;0;0;37;0;0;1;6;0;0;0;0;0;0;3
480477;55681775.089999996;828530.76;7.6760359688957145;0.11421747788781751;164;0;1;1;1;0;0;0;0;65;0;1;2;0;0;0;0;0;0;0;0
480483;30323780.51;2876619.77;6.049221724807581;0.5738503087026527;183;0;1;1;3;1;0;0;0;80;0;0;1;2;0;0;0;0;1;1;3
480490;20159211.48;20749.27;4.401413388419352;0.00453024240896192;88;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0
480508;85101534.81;1410533.82;5.897062215308258;0.09774213487344766;335;0;1;0;1;0;0;1;0;172;0;0;0;0;1;0;0;0;0;0;2
480537;43019615.04;1530426.77;9.491526444472118;0.33766192805948103;139;0;2;0;1;0;0;0;0;60;0;0;0;2;0;0;0;0;0;1;3
480543;98519623.25999999;3973461.83;13.89175225776172;0.5602776941438389;84;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0
480550;31770514.650000002;21839897.759999998;2.512294236975544;1.7270179562100068;130;0;1;0;1;0;0;0;0;69;0;1;0;2;0;0;0;0;0;0;1
480566;97767432.53999999;2944125.04;7.478325676904747;0.22519897792797472;301;0;1;0;4;0;1;0;0;156;0;0;0;4;2;0;0;1;1;0;1
480572;28459624.880000003;65112983.75;2.362745941288191;5.405743706361755;137;0;0;1;1;0;1;0;0;64;0;1;0;0;0;0;0;1;1;1;0
480589;5959127.16;365417.7;3.601797446547526;0.2208646507189603;16;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0
480595;46231846.62;5832629.82;7.664532165074735;0.9669607019985408;35;0;1;8;1;0;1;0;0;18;0;2;7;4;0;0;0;1;0;1;2
480603;42134567.589999996;1942459.47;27.52376585133034;1.2688821242505894;15;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0
480610;30539273.54;4756989.9;4.447539975156942;0.6927768833124582;91;0;0;0;1;0;0;0;0;45;0;0;0;0;0;0;0;0;1;0;0
480626;76942774.26;68110272.53;4.141638459890669;3.666206826266352;328;0;10;3;7;1;3;0;1;239;0;5;9;13;4;1;0;1;0;1;10
480632;43359505.74;246157.25999999998;25.487971926701025;0.14469835911080764;1;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0
480649;46562854.54;2164199.07;9.526653854361914;0.4427901943621253;44;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;1;0;0
480655;90337858.98;2279399.5700000003;14.043628899395209;0.3543480223679861;114;0;2;0;0;0;1;0;0;68;0;3;4;4;0;0;0;0;0;2;1
480661;29393918.78;4156816.7299999995;6.95403022001253;0.9834220940673656;36;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0
480678;45934400.51;1683101.4200000002;8.686727387447174;0.318293980951864;39;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0
480684;40938266.25;4719579.5;5.249165776196152;0.6051515478977313;6;0;0;0;0;0;0;0;0;16;0;1;0;0;0;0;0;0;0;0;0
480690;40395980.33;15571.17;65.23039428139923;0.025143926455681965;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
480715;42355354.78;3399837.03;4.952332614126512;0.39752054713833784;88;0;0;0;0;0;1;0;0;35;0;2;0;0;0;0;0;0;0;1;0
480721;92334300.44;4632377.93;6.797431439424651;0.34102463797990606;178;0;2;1;2;0;1;1;0;102;0;1;2;6;2;0;0;0;0;1;0
480738;35612423.72;66275797.71;2.0254838520741627;3.7694867134120122;124;0;0;1;1;0;1;0;0;57;0;1;2;1;0;0;0;0;2;0;0
480744;3898166.1999999997;64813245.79;0.5701730473236163;9.480038552234856;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
480750;42984639.63;1016944.3099999999;5.829550045014784;0.13791735371443029;15;0;0;0;0;0;0;0;0;7;0;2;0;0;0;0;0;0;0;0;1
480773;45986022.39;3575121.28;5.206218724818937;0.40475045207393606;14;0;1;4;0;0;0;0;0;48;0;6;6;0;0;0;0;0;0;1;1
480780;72860976.2;1353539.11;7.906342761895848;0.1468762114292321;77;0;0;0;1;0;0;0;0;38;0;3;0;0;0;0;0;0;0;0;1
480796;2811590.25;42962667.57;1.3424442158922112;20.513296551176467;46;0;0;0;0;0;0;0;0;28;0;0;0;1;0;0;0;0;0;0;0
480804;8811212.67;83877178.62;0.8534469109992007;8.12427547462286;140;0;2;0;1;1;1;0;0;117;0;3;4;1;0;0;0;0;1;0;0
480810;2806715.55;1120913.3;5.934995193266263;2.370249114687887;8;0;0;0;0;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0
480827;5880756.67;13962568.68;1.1557976268348658;2.744188316307742;87;0;1;0;1;0;1;0;0;81;0;3;1;1;0;0;0;0;0;0;0
480833;4071594.23;45362.920000000006;13.992410251066797;0.15589387128744484;4;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0
480840;25054599.830000002;13953038.55;5.025302240303286;2.7986172742776994;23;0;0;0;0;0;0;0;0;6;0;2;0;0;0;0;0;0;0;0;0
480856;6099448.84;225102.97;3.868071766064008;0.14275297089206399;11;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
480862;12951687.43;95018098.55;0.9799481865767955;7.189241855109203;46;0;2;0;0;0;0;0;0;33;0;4;1;4;0;0;0;0;1;0;1
480879;2050682.7799999998;342523.49;2.8212993365398944;0.47123880129638057;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
480885;5465261.21;84485614.76;0.39119914610053713;6.047414584945509;25;0;0;1;0;0;0;0;0;194;0;0;0;0;0;0;2;0;0;0;0
480891;466014.48000000004;79199636.88;0.7579653173655064;128.81697989938436;11;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0
480900;8044329.75;16385250.940000001;1.0980195924992366;2.2365227581746674;20;0;0;0;0;0;0;0;1;36;0;11;6;0;0;0;0;0;1;0;0
480916;9032371.66;90147631.83999999;1.415209080225793;14.12450150892261;162;0;14;4;13;4;1;1;0;294;0;6;6;23;4;1;0;3;1;3;2
480922;950883.4099999999;79236826.3;4.425582959369935;368.7824864121202;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
480939;5613417.14;122103607.52000001;1.5250265122444253;33.17252825944231;55;0;0;0;1;0;0;0;0;49;0;1;0;0;0;0;0;1;0;0;0
480945;15079421.26;14765378.56;2.0412892008188743;1.9987774915793115;76;0;0;0;0;0;1;0;0;54;0;6;2;1;2;0;0;0;0;0;0
480951;1248326.02;;;;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
480968;1008063.23;27322923.66;0.12553963760631295;3.4026733964112097;88;0;1;0;3;0;0;0;0;143;0;1;0;2;0;0;0;0;0;0;0
480974;33281.09;1027521.05;1.2740060742987644;39.33368946659633;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
480980;9809455.44;49103459.62;0.2876920946944895;1.4401081936943974;47;0;0;0;0;0;0;0;0;34;0;1;0;0;0;0;0;0;1;0;0
480997;372606.42;42463814.46;3.6619702003709866;417.33371944209284;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
481005;5450666.41;1491791.23;2.2653903084120963;0.6200139836875764;43;0;1;0;0;0;0;0;0;35;0;8;10;2;0;0;0;0;1;0;0
481011;4647919.59;1208369.2399999998;2.4533163068406285;0.6378148123635281;4;0;0;0;0;0;0;0;0;28;0;5;0;0;0;0;0;0;0;0;0
481028;5967632.44;13795744.620000001;2.3268693382394;5.379167614160091;12;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
481034;941969.13;79117538.81;2.0947167910128637;175.93871362739762;8;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0
481040;4837650.109999999;1573673.29;3.12268993713586;1.0158018118888887;10;0;0;0;1;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0
481057;4495207.88;134820201.57000002;0.10672080437648279;3.200768627801469;41;0;0;0;0;0;0;0;0;31;0;5;0;0;0;0;25;0;0;0;0
481063;136318.99;79189229.82000001;0.2524775422136707;146.66703527327425;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
481070;150539.21000000002;79231652.39;0.23046319318610428;121.29716644062918;6;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
481086;4839.84;85133490.36;0.32381915841703396;5696.02614993055;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
481092;3568426.11;13373202.72;2.621271453385953;9.82360106379767;17;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0
481100;5174116.5200000005;7699968.1;0.7310061701903152;1.0878618928683494;61;0;1;0;1;1;0;0;0;99;0;1;0;0;0;0;0;0;0;0;0
481117;221856.1;5496878.53;0.29914515739308467;7.411852065494337;5;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
481123;3014879.29;48803705.5;0.9072062788385792;14.68550605228009;47;0;0;0;0;0;0;0;0;130;0;1;0;0;0;0;0;0;0;1;0
481130;38991.17;42542985.65;0.19494466017650586;212.70271911392285;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
481146;10214994.57;44290.36;47.40466434300929;0.205538009349235;22;0;0;0;0;0;0;0;0;2;0;3;7;0;0;0;0;0;1;0;0
481152;8269433.8;255449.97;19.642094165421174;0.6067612954703155;18;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0
481169;21700245.66;1869483.34;2.6589365997529972;0.22906826739372851;32;0;1;2;0;0;1;0;0;13;0;1;8;1;0;0;1;0;0;0;3
481175;14745422.16;1197384.97;48.21275310970711;3.915060912429248;4;0;0;0;0;0;0;0;0;3;0;4;0;0;0;0;0;0;0;0;1
481181;3478238.83;185547.81;10.626714440621642;0.5668856246863073;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
481206;15199413.82;11344167.83;1.9311449652467532;1.4413208857431243;81;1;1;11;1;4;1;0;0;41;0;4;22;4;3;0;0;1;0;2;5
481212;15388378.81;10800770.93;5.638192841292281;3.9573258554299766;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
481229;40881294.31;262410.18;17.320239405411954;0.11117571536636713;23;0;0;0;0;0;0;0;0;66;0;0;0;0;0;0;0;0;0;0;0
481235;10165083.9;4267824.64;1.6849590125458527;0.7074323893316078;59;0;0;0;0;0;0;0;0;78;0;2;0;0;0;0;0;0;1;0;0
481241;792702.95;33020.0;2.894555007002847;0.12057253770940807;14;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0
481258;13167726.45;6307391.86;1.8448621546837332;0.8836961020916592;16;0;1;6;0;0;0;0;0;2;0;6;11;1;0;0;0;0;0;0;1
481264;2864311.07;89282.05;9.750710432661549;0.30393466181185763;1;0;0;0;0;0;0;0;0;9;0;1;0;0;0;0;0;0;0;0;0
481270;33904450.2;8093384.94;2.76903333234742;0.661000327041983;190;0;1;0;1;0;2;0;0;93;0;1;2;0;0;0;0;1;0;1;0
481287;9225979.02;6415134.49;4.1872101561017825;2.9115084947685945;43;0;0;0;0;0;0;0;0;15;0;0;1;0;0;0;0;0;0;0;0
481293;17998143.62;1260498.41;6.570917245010532;0.460193612988702;27;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
481301;629486.99;57303.44;2.8099073354202813;0.2557913967385029;8;1;0;0;0;0;0;0;0;5;0;2;4;0;0;0;1;0;0;0;0
481318;872278.53;28657.47;3.2929403593164666;0.10818487021444957;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
481324;21093890.87;25119656.970000003;0.8683805100289168;1.0341108079962318;30;0;1;0;0;0;0;0;0;17;0;0;0;12;0;0;0;0;0;0;2
481330;8566568.32;3686480.8;2.1464036887732205;0.9236692794754543;10;0;1;5;0;0;0;0;0;15;0;0;4;12;0;0;0;0;0;1;3
481347;23770616.7;239207.66;6.365559748914345;0.0640576839610555;63;0;0;0;0;0;1;0;0;23;0;6;1;0;0;0;0;0;1;0;0
481353;15321884.66;785657.56;2.838722203147812;0.14556065452348435;19;0;1;0;0;0;0;0;0;2;0;7;7;0;0;0;0;0;0;1;1
481360;2291236.69;198783.79;5.088729162879479;0.44148946885129975;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
481376;2530075.73;9417.3;5.1613079342024335;0.019211118715709182;6;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
481382;16550043.84;16763740.92;1.6774960361329785;1.6991561603053862;52;0;0;0;0;0;0;0;1;43;0;2;0;2;0;0;0;0;0;0;0
481399;2223122.3;64340.08;1.9746730272807078;0.057149631646033566;7;0;0;1;0;0;0;0;0;29;0;0;4;0;0;0;0;0;0;0;0
481407;9339590.38;16758623.260000002;1.7034588072162171;3.0566248869113197;155;0;11;14;21;4;1;1;1;197;0;13;33;16;3;1;0;1;2;4;10
481413;13053569.43;8419780.02;1.8573846468888033;1.198045501898334;2;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;1;0;0;0;0
481420;556069.15;6448056.45;0.5584412352505614;6.4755626326390345;12;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0
481436;4697881.95;31236.910000000003;11.1153690732424;0.07390772843018252;23;0;0;0;0;0;0;0;0;36;0;0;1;0;0;0;0;0;0;0;0
481442;17908412.27;9297.759999999998;17.96656158556854;0.00932795019063048;7;0;0;0;0;0;0;0;0;1;0;6;0;0;0;0;0;0;0;0;0
481459;80507534.63;19402160.580000002;8.988653707386616;2.1662482080744283;102;0;0;0;0;0;1;0;0;77;0;11;5;0;0;0;0;0;0;0;0
481471;11950816.1;661836.18;15.22111922990217;0.8429455630601659;8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
481488;17871561.23;1547451.68;3.452757123521267;0.29896519630618484;8;0;0;0;0;0;0;0;0;8;0;2;3;0;0;0;0;0;0;0;0
481502;37733175.48;3467322.65;12.880872281390923;1.1836305756110173;5;0;0;0;0;0;0;0;0;6;0;2;0;0;0;0;0;0;0;0;0
481519;4173735.79;375989.85000000003;7.698202842779153;0.693490502935287;10;0;0;1;0;0;0;0;0;2;0;2;2;0;0;0;0;0;0;0;0
481525;8986044.35;1311655.23;1.7309601039705127;0.25266099129527075;65;0;0;0;2;3;0;0;0;155;0;2;0;0;0;0;0;0;0;1;0
481531;11977913.76;1967160.39;2.056501005229839;0.33774390102833085;46;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0
481548;7239103.85;1083159.45;12.116340591590632;1.8129217487603777;6;0;0;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0
481554;13304377.65;16949340.52;0.8773108448775262;1.1176652259054063;102;0;3;0;2;0;1;0;0;122;0;5;1;0;1;0;0;2;0;1;1
481560;37453366.69;1736908.12;6.1573227243086075;0.28554719595255007;104;0;1;0;0;0;0;0;0;56;0;1;3;5;2;0;0;0;0;0;0
481577;7620087.62;15907318.8;1.5268302323320395;3.1873354310831163;94;0;0;0;1;0;1;0;0;217;0;1;1;2;0;0;0;1;0;0;1
481583;7162888.04;4660579.33;3.261116884385398;2.121866746933069;4;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
481590;18827786.38;652220.17;4.216619023161104;0.1460694274199307;17;0;0;0;1;1;0;0;0;17;0;2;0;2;0;0;0;0;0;0;0
481608;8907695.56;5248168.82;2.38656276801188;1.4060970339283623;53;0;2;1;1;0;1;0;0;36;0;0;5;4;0;0;0;0;0;0;0
481620;905830.95;10523120.100000001;0.9331373962843384;10.840341556999558;10;0;0;0;0;0;0;0;0;6;0;1;0;0;0;0;0;0;0;0;0
481637;1387162.75;8038903.42;0.7995473110387175;4.633546866192124;4;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0
481643;13141244.96;4414625.79;4.461513327228249;1.4987858347334646;38;0;0;0;0;1;0;0;0;21;0;4;4;0;0;0;0;0;0;1;0
481650;17522037.67;318674.86;14.067204766198293;0.2558415062156166;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
481666;28402379.86;24153973.96;1.991173190234136;1.6933350523383026;159;0;2;0;2;1;1;0;0;92;0;18;20;1;1;0;0;0;1;1;0
481672;2158269.65;533691.03;1.295768302106597;0.3204140501130714;6;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0
481689;4156059.78;9198150.290000001;3.3823866862841183;7.485864671401913;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
481695;13124653.48;9458916.879999999;2.6136466945796237;1.8836510141306528;18;0;1;0;0;0;0;0;0;2;0;0;18;0;0;0;0;0;0;1;0
481703;5151754.69;5130573.3;4.525590065955184;4.506983145801708;1;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0
481710;20190908.22;823722.71;8.021009722393064;0.327230840409712;10;0;1;0;1;0;0;0;0;4;0;1;7;0;0;0;0;0;0;0;2
481726;16240049.42;610275.22;23.93208645675707;0.8993297341490751;9;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0
481732;8777403.45;4536409.13;1.5341392891729004;0.7928863607261504;3;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0
481749;22199967.310000002;16317550.280000001;1.325689101136512;0.9744157845538305;132;0;1;0;2;0;1;0;0;78;0;4;1;0;0;0;0;0;1;1;0
481755;16157062.18;4023045.66;4.94816779120036;1.232074540257813;6;0;0;0;0;0;0;0;0;2;0;2;3;0;0;0;0;0;0;0;0
481778;18354602.14;3075191.43;3.6656930690383036;0.6141624767965137;13;0;0;0;0;0;0;0;0;9;0;1;0;0;0;0;0;0;0;0;0
481790;2368095.78;4607033.45;0.7202673066656045;1.4012505755784286;9;0;0;0;0;0;0;0;0;7;0;2;0;0;0;0;0;0;0;0;0
481809;26357722.78;9733624.620000001;2.0938367137827862;0.7732314645558322;7;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
481838;10584652.84;3348868.47;1.9704304731495497;0.6234226652121081;49;0;0;0;1;0;0;0;0;18;0;1;8;0;0;0;0;0;0;0;0
481850;5447277.640000001;3454437.28;1.9570177176558035;1.2410593709871416;34;0;0;0;0;0;0;0;0;16;0;3;0;0;0;0;0;0;0;0;0
481867;19625990.85;14680170.690000001;2.4660922151848386;1.844628122620043;19;1;0;0;0;0;0;0;0;10;0;4;8;0;0;0;0;0;0;0;0
481873;17397120.01;6456946.37;3.9431792470155766;1.4635121738909336;15;0;0;0;0;2;0;0;0;10;0;3;0;0;0;0;0;0;0;0;0
481880;14540911.47;5491345.25;3.0948772218697513;1.1687740047596655;25;0;0;0;0;0;0;0;0;20;0;2;0;0;0;0;0;0;0;0;0
481896;5157371.350000001;477856.49;1.696927708707853;0.15722891830677985;35;0;0;0;1;0;0;0;0;19;0;1;4;0;0;0;0;0;0;0;0
481904;21712792.41;4701990.79;3.7846533858650733;0.8195816101241807;15;0;1;0;0;0;0;0;0;3;0;4;4;0;0;0;0;0;0;0;0
481910;3548726.73;5983610.010000001;1.2586808377211764;2.122297892456661;37;0;0;0;0;0;0;0;0;23;0;8;0;0;0;0;0;0;1;0;0
481927;6085334.66;7004636.54;1.3234423999404799;1.5233727495947411;21;0;0;0;0;0;0;0;0;7;0;4;1;0;0;0;0;0;0;0;0
481933;19578628.55;11246164.26;4.358056601097435;2.503312234825511;33;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;1;0;0
481940;19785834.59;27708491.270000003;2.0699465919394004;2.898795944706174;76;0;0;0;0;0;0;0;0;35;0;6;1;0;0;0;0;0;0;0;0
481956;19429921.25;4292439.04;3.3877237432565828;0.748412588254288;60;0;0;0;0;0;0;0;0;26;0;0;8;0;0;0;0;0;0;0;0
481979;6451761.03;1249434.44;3.2745682862079093;0.6341459911325852;8;0;0;0;0;1;0;0;0;6;0;10;1;0;0;0;0;0;0;0;2
481985;2383734.3000000003;4061960.3;1.193804067254018;2.03428071961055;4;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
481991;2977574.5;4243868.18;1.605791410525751;2.2886974182669655;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
482000;9137182.07;40187967.57;1.245545825289423;5.4782705269744305;50;0;0;0;1;0;0;0;0;34;0;1;0;0;0;0;0;0;0;0;0
482016;18828947.92;5599573.58;2.6924519191734255;0.8007129604947044;91;0;2;0;1;0;1;0;0;41;0;5;5;0;1;0;0;0;0;1;0
482022;17797828.16;2609934.41;4.597499097017196;0.674192996211573;44;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0
482039;384562.16000000003;93257771.74;0.31621304801871597;76.68285473885176;10;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;2;0;0;0;0
482045;2960310.07;94742927.55;0.19808460592919708;6.339577620097147;10;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
482051;395522.82;93078892.12;3.153093005774969;742.0214179522054;0;0;0;0;0;2;0;0;0;30;0;0;0;0;0;0;2;0;0;0;0
482068;3837343.93;38089869.54;0.6717050668312634;6.667413406689298;11;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0
482074;20521.08;7082161.35;0.3137168692215003;108.26883799700181;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
482080;4287151.1899999995;1179809.21;2.076111229128838;0.5713386443715841;5;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0
482097;3016872.66;917134.53;4.312839846146489;1.3111108061355274;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
482105;21361950.98;3502717.49;3.9581297138633817;0.6490142304613585;26;0;0;0;0;3;0;0;0;41;0;1;5;1;0;0;4;0;0;3;0
482128;18242252.52;7360715.87;4.9919241707387485;2.0142323665955533;32;0;0;0;0;0;0;0;0;25;0;1;0;0;0;0;0;0;0;0;0
482134;14362715.25;3982285.12;2.0152049462952037;0.5587467642221612;93;0;0;0;1;0;0;0;0;110;0;0;0;1;3;0;5;0;1;0;0
482140;24620446.330000002;32369511.14;0.996273054983454;1.309841069472145;245;0;1;0;2;0;1;0;0;156;0;4;3;10;2;0;1;0;0;1;0
482157;2681877.37;8558889.9;51.35395021273035;163.8899715242538;6;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0
482163;2723116.55;14419681.73;36.88936589988928;195.33975345194773;9;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0
482170;22471568.38;598908.66;5.0576152894880915;0.13479475685011466;62;0;0;0;1;0;0;0;0;26;0;0;3;0;0;0;0;0;1;1;0
482186;18356272.6;196296.91;5.483163593715644;0.05863543726578109;32;0;0;0;0;0;0;0;0;17;0;0;3;0;0;0;0;0;0;0;0
482246;2525634.6300000004;39263107.62;0.3590796805923121;5.582194659427509;18;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0
482252;10081540.05;17956896.18;1.3938776879489867;2.4827275203968853;20;0;0;0;0;0;0;0;0;3;0;0;7;0;0;0;0;0;0;0;0
