SIMC_id;liczba_budynkow;powierzchnia_budynkow;gestosc_zabudowy;srednia_liczba_kondygnacji;nna_index;srednia_odleglosci;odchylenie_standardowe;wspolczynnik_zmiennosci;min_odleglosc;max_odleglosc;min_max_rozstep
473951;183;25672.56;0.24935483272653525;1.39010989010989;0.24627930105518836;1291.071312434777;750.4245253540962;58.1241731673909;7.798345603583057;3533.609150665249;3533.609150665249
473968;33;5877.74;0.35322071556259677;1.3333333333333333;0.22856897771216478;164.94345244471378;96.17891908108744;58.31023763330343;6.295929182369084;407.99131192299194;407.99131192299194
473974;52;6560.349999999999;0.245874962019311;1.3461538461538463;0.18214188369534465;324.96592289700766;219.06724456032958;67.41237438294696;5.365805397965971;928.1790643917955;928.1790643917955
473980;86;10449.05;0.13915511308646708;1.372093023255814;0.20776627258790617;958.7232940230683;509.8895771088695;53.18422742908767;5.598366326482083;2451.08559096057;2451.08559096057
473997;49;6731.14;0.14255749273766644;1.2653061224489797;0.14400759478639816;709.9394629694417;541.6560354286178;76.29608772035998;5.676542204243991;1996.7809919464942;1996.7809919464942
474005;6;842.54;0.01038431798342998;1.5;0.04582356129756123;42.83111599781404;29.44638236611179;68.7499769270888;26.464637792487604;101.37085543266738;101.37085543266738
474011;167;21353.84;0.2762440816713506;1.347305389221557;0.2736191271814634;971.3105602280008;640.8263363800144;65.97543181550398;6.559904813039991;3280.7438001670694;3280.7438001670694
474028;42;5755.67;0.0855470012897589;1.3571428571428572;0.15200866881627495;607.0697722238447;449.44829672912124;74.03569034292096;9.33958166640754;1637.4057968240916;1637.4057968240916
474040;1;255.45;0.012338978206147513;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
474057;11;1451.05;0.02691340121602687;1.3636363636363635;0.12978972156917867;242.14233988559764;237.38062039300536;98.03350397338937;26.824899422115504;714.4693031171432;714.4693031171432
474063;88;10621.17;0.3996914255466665;1.367816091954023;0.24166152238352903;647.8258852403299;383.1931763230443;59.15064295105894;7.547577426052846;1714.6015802292457;1714.6015802292457
474070;92;10573.69;0.09283996521024537;1.326086956521739;0.1901578330852381;1137.6275387980183;822.2800601595251;72.28025272914195;5.6751433516434;2904.0583408637895;2904.0583408637895
474086;99;12568.98;0.1753956925584947;1.3434343434343434;0.22802621701960524;1138.4160973121461;669.3667149831111;58.798071861731174;6.452865742626409;3531.1922772378184;3531.1922772378184
474092;32;4141.87;0.17028221162209362;1.34375;0.2523405955732969;583.5494032823085;421.2505346365524;72.18763865872047;11.546131105006692;1427.279922766825;1427.279922766825
